Collection ID,Image Link,Phylum (门),Order (目),Family (科),Genus (属),Scientific Name,Chinese Name,Identified By,Date Identified,Collector,Collection Number,Collection Date,Collection Location,Altitude,Habitat,Phenology
e96537c1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838839,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,陈心启,1004,,中国 四川省,,,有花无果
e9653519,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838844,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,李国凤,64029,19570906.0,中国 重庆市,890.0,,有花无果
e965232f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838877,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,李国凤,64803,19571020.0,中国 重庆市,840.0,林中,无花有果
e965229e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838879,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron oreotrephes W.W.Smith,山育杜鹃,胡昌序,19770330.0,青藏队植被组,8203,19760603.0,中国 西藏自治区,3900.0,阳坡,有花无果
e9652453,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838875,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,F.T.Wang,22238,19300830.0,中国 四川省,1200.0,In open thya forest floor,有花无果
e965207a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838884,维管植物门,杜鹃花目,杜鹃花科,岩须属,Cassiope selaginoides Hook.f. & Thoms.,岩须,陈伟烈,19750219.0,青藏队植被组,1016,19740913.0,中国 西藏自治区,4000.0,,有花无果
e9652686,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838872,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"熊济华,张秀实,蒋兴麟",32466,19520000.0,中国 四川省,,,有花无果
e9652104,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838882,维管植物门,杜鹃花目,杜鹃花科,岩须属,Cassiope fastigiata D.Don,扫帚岩须,陈伟烈,19750219.0,青藏队植被组,2682,19740810.0,中国 西藏自治区,4300.0,,有花无果
e9652216,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838881,维管植物门,杜鹃花目,杜鹃花科,岩须属,Cassiope fastigiata D.Don,扫帚岩须,,,"西藏东部,张经炜,王金亭",541,19660714.0,中国 西藏自治区,4600.0,冷潮,有花无果
e9652829,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838869,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"关克俭,汪劲武,李朝銮",1590,19640821.0,中国 四川省,1000.0,山坡路旁,有花无果
e96524e0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838876,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"方文培,川大华大同学",20318,19510726.0,中国 四川省,,,有花无果
e96529cd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838865,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,T.N.Liou & C.Wang,244,19390810.0,中国 四川省,500.0,,有花无果
e96527a0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838871,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"关克俭,汪劲武,李朝銮",2573,19641106.0,中国 四川省,900.0,沟边灌木丛中,有花无果
e965218d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838880,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron oreotrephes W.W.Smith,山育杜鹃,"方瑞征,黄素华",19780515.0,青藏队植被组,8204,19760603.0,中国 西藏自治区,3700.0,,有花无果
e9652944,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838868,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"关克俭,汪劲武,李朝銮",1590,19640821.0,中国 四川省,1000.0,山坡路旁,有花无果
e9652716,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838870,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"关克俭,汪劲武,李朝銮",2573,19641106.0,中国 四川省,900.0,沟边灌木丛中,有花无果
e96528b5,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838867,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,"熊济华,张秀实,蒋兴麟",32126,19520000.0,中国 四川省,,,有花无果
e9652a57,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838866,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,管中天,6430,19590908.0,中国 四川省,780.0,常绿阔叶落叶混交林,有花无果
e9652f2f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838857,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,曾勉之,781,,中国 四川省,,,有花无果
e9652ae0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838863,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,王树嘉,1324,,中国 四川省,,,有花无果
e96525f5,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838874,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,杨光辉,56140,19570726.0,中国 四川省,1040.0,,有花无果
e965256a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838873,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,F.T.Wang,23549,19310800.0,中国 四川省,750.0,Road side,有花无果
e9652c79,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838860,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031106.0,金佛山考察队,2361,19860728.0,中国 重庆市,850.0,路边,有花无果
e9652d8a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838858,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,T.N.Liou & C.Wang,793,19390924.0,中国 四川省,,山坡,无花有果
e9652e12,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838859,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031106.0,金佛山考察队,2361,19860728.0,中国 重庆市,850.0,路边,有花无果
e9652bf1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838862,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,管中天,6170,19590903.0,中国 四川省,400.0,铁芒基松林 林边,有花无果
e96523c1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838878,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron principis Bureau & Franch.,,,,,1077,19730814.0,中国 西藏自治区,4200.0,河滩阶地,无花有果
e965303f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838853,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031106.0,"周洪富,粟和毅",110469,19640921.0,中国 重庆市,900.0,路旁林边,无花有果
e9652fb7,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838855,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031106.0,谭士贤,248,19840813.0,中国 重庆市,,,有花无果
e9652ea1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838856,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,曾勉之,118,,中国 四川省,,,有花无果
e9652d01,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838861,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031106.0,管中天,6170,19590903.0,中国 四川省,400.0,铁芒基松林 林边,有花无果
e9652b69,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838864,维管植物门,豆目,豆科,小槐花属,Ohwia caudata (Thunb.) H.Ohashi,,朱相云,20031105.0,Y.Z.Sun,1587,19390902.0,中国 重庆市,,On slopes,有花无果
e9651043,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838912,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris acutodentata Ching,尖齿鳞毛蕨,武素功,19760327.0,青藏队植被组,5386,19750716.0,中国 西藏自治区,3600,,有孢子囊
e9651157,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838911,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris wallichiana (Spreng.) Hyl.,大羽鳞毛蕨,武素功,19760327.0,青藏队植被组,4824,19750628.0,中国 西藏自治区,2350,,有孢子囊
e965140c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838905,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum lachenense (Hook.) Bedd.,拉钦耳蕨,武素功,19760400.0,青藏科考队,7925,19750921.0,中国 西藏自治区,4500,高山杜鹃山柳灌丛,有孢子囊
e96511e0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838909,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris wallichiana (Spreng.) Hyl.,大羽鳞毛蕨,武素功,19760327.0,,4497,19750630.0,中国 西藏自治区,,,有孢子囊
e9651b0a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838893,维管植物门,水龙骨目,水龙骨科,剑蕨属,Loxogramme involuta (D.Don) C.Presl,内卷剑蕨,邢公侠,19760314.0,青藏队植被组,4827,19750628.0,中国 西藏自治区,2350,路边,有孢子囊
e96510cd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838913,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris wallichiana (Spreng.) Hyl.,大羽鳞毛蕨,武素功,19750300.0,"西藏东部,张经炜,王金亭",428,19660619.0,中国 西藏自治区,2100,高阶地,有孢子囊
e9651f67,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838886,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron concinnum Hemsl.,秀雅杜鹃,"方瑞征,黄素华",19780516.0,青藏队植被组,20,19740616.0,中国 四川省,2920,山顶灌丛草甸,有花无果
e965184b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838897,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris barbigera (T.Moore ex Hook.) Kuntze,多鳞鳞毛蕨,武素功,19760400.0,青藏队植被组,4053,19750619.0,中国 西藏自治区,3600~4000,荡嘎村东南山阴坡,有孢子囊
e9651ff1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838883,维管植物门,杜鹃花目,杜鹃花科,岩须属,Cassiope fastigiata D.Don,扫帚岩须,陈伟烈,19750219.0,青藏队植被组,2397,19740806.0,中国 西藏自治区,4600,平缓山顶坡地,有花无果
e96512f1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838908,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris wallichiana (Spreng.) Hyl.,大羽鳞毛蕨,武素功,19730327.0,,3820,19750608.0,中国 西藏自治区,2700~2800,西山坡，铁杉林丘,有孢子囊
e96519f6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838894,维管植物门,水龙骨目,水龙骨科,剑蕨属,Loxogramme involuta (D.Don) C.Presl,内卷剑蕨,邢公侠,19760414.0,青藏队植被组,4494,19750630.0,中国 西藏自治区,2200~2300,阴坡，常绿林下，树杆上,有孢子囊
e9651e51,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838887,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron concinnum Hemsl.,秀雅杜鹃,"方瑞征,黄素华",19780516.0,青藏队植被组,14,19740616.0,中国 四川省,2920,山顶垭口,有花无果
e96518d8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838898,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum lachenense (Hook.) Bedd.,拉钦耳蕨,武素功,19760400.0,青藏队植被组,3889,19750611.0,中国 西藏自治区,4600,岩石下,有孢子囊
e9651d34,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838888,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron kasoense Hutchinson & F.K.Ward,,王蜀秀,19760120.0,青藏队植被组,3200,19740916.0,中国 西藏自治区,2500,,有花无果
e9651edd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838885,维管植物门,杜鹃花目,杜鹃花科,树萝卜属,Agapetes pensilis Airy-Shaw,倒挂树萝卜,,,青藏队植被组,2910,19740831.0,中国 西藏自治区,1800,,有花无果
e9651268,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838910,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris wallichiana (Spreng.) Hyl.,大羽鳞毛蕨,武素功,19760327.0,青藏队植被组,3754,19750607.0,中国 西藏自治区,2400,栲林下阴坡,有孢子囊
e964fffb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838942,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron vellereum Hutchinson ex Tagg,白毛杜鹃,胡昌序,19760120.0,张经炜,1411,19730702.0,中国 西藏自治区,3300,西北坡，林下,无花无果
e9650114,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838941,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron anthopogon D.Don,髯花杜鹃,,,张经炜,2463,19610522.0,中国 西藏自治区,4100,灌丛,有花无果
e9650227,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838938,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron anthopogon D.Don,髯花杜鹃,"方瑞征,黄素华",19780607.0,青藏植被组,4057,19750619.0,中国 西藏自治区,3900,西南山,有花无果
e965081e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838928,维管植物门,无患子目,无患子科,槭属,Acer tibetense Fang,察隅槭,方文培,19390900.0,张经炜,823,19730720.0,中国 西藏自治区,1600,云南松林,有花无果
e96504d9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838933,维管植物门,无患子目,无患子科,槭属,Acer oblongum Wall. ex DC.,飞蛾槭,方文培,19750900.0,张经炜,823,19730721.0,中国 西藏自治区,1950,山沟，阰地，常绿阔叶林内,有花无果
e96502b0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838939,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron anthopogon D.Don,髯花杜鹃,"方瑞征,黄素华",19780607.0,青藏队植被组,3704,19750603.0,中国 西藏自治区,4200,高山灌丛中,有花无果
e96505f2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838932,维管植物门,无患子目,无患子科,槭属,Acer tibetense Fang,察隅槭,方文培,19390900.0,张经炜,914,19730802.0,中国 西藏自治区,2100,沟谷山地,无花无果
e9650e13,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838917,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum prescottianum (Wall. ex Mett.) T.Moore,芒刺耳蕨,武素功,19760400.0,青藏科考队,7824,19750914.0,中国 西藏自治区,3600~3800,阴坡针阔混交林下石上,有孢子囊
e9650c75,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838919,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum lachenense (Hook.) Bedd.,拉钦耳蕨,武素功,19760400.0,青藏队植被组,7925,19750921.0,中国 西藏自治区,4500,高山杜鹃草甸中,有孢子囊
e9650932,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838927,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum stimulans (Kunze ex Mett.) Bedd.,猫儿刺耳蕨,武素功,19760327.0,青藏队植被组,5254,19750715.0,中国 西藏自治区,2800,吉隆河右岸沟边,有孢子囊
e9650fba,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838914,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris wallichiana (Spreng.) Hyl.,大羽鳞毛蕨,武素功,19750300.0,"西藏东部,张经炜,王金亭",169,19660605.0,中国 西藏自治区,2650,山坡,有孢子囊
e965019d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838940,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron anthopogon D.Don,髯花杜鹃,"方瑞征,黄素华",19780600.0,青藏队植被组,3642,19750602.0,中国 西藏自治区,4800~4900,小洋高山，阴坡,有花无果
e9650d00,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838920,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum prescottianum (Wall. ex Mett.) T.Moore,芒刺耳蕨,武素功,19760400.0,青藏科考队,7825,19750914.0,中国 西藏自治区,3600~3800,阴坡针阔混交林下,有孢子囊
e9650d8a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838918,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum prescottianum (Wall. ex Mett.) T.Moore,芒刺耳蕨,武素功,19760400.0,青藏队植被组,5380,19750716.0,中国 西藏自治区,3600,,有孢子囊
e9650ada,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838924,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum discretum (D.Don) Diels,分离耳蕨,武素功,19760300.0,青藏队植被组,3755,19750607.0,中国 西藏自治区,2400,栲林下阴坡,有孢子囊
e9650ea1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838915,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum lachenense (Hook.) Bedd.,拉钦耳蕨,武素功,19760400.0,青藏科考队,7926,19750921.0,中国 西藏自治区,4800,高山草甸,有孢子囊
e9650bed,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838921,维管植物门,水龙骨目,鳞毛蕨科,耳蕨属,Polystichum stimulans (Kunze ex Mett.) Bedd.,猫儿刺耳蕨,武素功,19760327.0,青藏队植被组,4677,19750717.0,中国 西藏自治区,2900~3000,山坡林下石上,有孢子囊
e9650f30,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838916,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris chrysocoma (H.Christ) C.Chr.,金冠鳞毛蕨,武素功,19750300.0,青藏队植被组,2264,19740806.0,中国 西藏自治区,3040,西南坡,有孢子囊
e9650568,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838934,维管植物门,无患子目,无患子科,槭属,Acer pectinatum Wall.,篦齿槭,方文培,19750500.0,西藏中草药普查队,1165,19720814.0,中国 西藏自治区,2800,林内,有花无果
e965008b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838943,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron principis Bureau & Franch.,,胡琳贞,19801108.0,青藏队植被组,8055,19760525.0,中国 西藏自治区,3900,山坡林下,无花无果
e964efc0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838973,维管植物门,水龙骨目,冷蕨科,冷蕨属,Cystopteris dickieana R.Sim,皱孢冷蕨,王中仁,19760323.0,青藏科考队,7631,19750812.0,中国 西藏自治区,5300~5400,西坡，砾岩石缝中,有孢子囊
e964f49f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838964,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium ensiforme Wall. ex Hook. & Grev.,剑叶铁角蕨,王中仁,19760324.0,青藏队植被组,4442,19750629.0,中国 西藏自治区,2600,阴坡，林内,有孢子囊
e964f8ef,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838956,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium trichomanes Linn.,铁角蕨,王中仁,19760324.0,青藏队植被组,4080,19750620.0,中国 西藏自治区,3900,阳坡岩石上,有孢子囊
e964f6cc,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838961,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium ensiforme Wall. ex Hook. & Grev.,剑叶铁角蕨,王中仁,19760324.0,西藏队植被组,4828,19750628.0,中国 西藏自治区,2350,,有孢子囊
e964f5b3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838962,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium ensiforme Wall. ex Hook. & Grev.,剑叶铁角蕨,王中仁,19760324.0,西藏队植被组,4828,19750628.0,中国 西藏自治区,2350,,有孢子囊
e964f977,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838954,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,王蜀秀,19740726.0,青藏队植被组,2621,19740810.0,中国 西藏自治区,3800,,无花无果
e964fc2e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838950,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,王蜀秀,19770727.0,青藏队植被组,3678,19750604.0,中国 西藏自治区,3700,半阳坡,有花无果
e964f416,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838966,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium ensiforme Wall. ex Hook. & Grev.,剑叶铁角蕨,王中仁,19760324.0,青藏队植被组,4493,19750630.0,中国 西藏自治区,2200~2300,阴坡常绿林下，附生树干,有孢子囊
e964f302,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838967,维管植物门,水龙骨目,乌毛蕨科,狗脊属,Woodwardia unigemmata (Makino) Nakai,顶芽狗脊,邢公侠,19750822.0,"西藏东部,张经炜,王金亭",443,19660619.0,中国 西藏自治区,2200,,有孢子囊
e964fd48,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838947,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,王蜀秀,19770727.0,青藏队植被组,6477,19750609.0,中国 西藏自治区,4100,,有花无果
e964f755,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838959,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium varians Wall. ex Hook. & Grev.,变异铁角蕨,邢公侠,19750824.0,"西藏东部,张经炜,王金亭",54,19660509.0,中国 西藏自治区,3200,山沟比较阴湿，着生巨石缝中或苔藓泥皮中,有孢子囊
e964f38c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838965,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium ensiforme Wall. ex Hook. & Grev.,剑叶铁角蕨,王中仁,19760324.0,青藏队植被组,3734,19750606.0,中国 西藏自治区,2400,栲林下阴坡,有孢子囊
e964f528,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838963,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium ensiforme Wall. ex Hook. & Grev.,剑叶铁角蕨,王中仁,19760324.0,青藏队植被组,4442,19750629.0,中国 西藏自治区,2600,阴坡，林内,有孢子囊
e964fba5,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838951,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,胡昌序,19770728.0,西藏中草药普查队,315,19720617.0,中国 西藏自治区,3700,林内,无花无果
e964fe5d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838946,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,胡昌序,19770728.0,张经炜,2453,19610522.0,中国 西藏自治区,4000,林下,有花无果
e964fa8a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838953,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,胡昌序,19770728.0,西藏中草药普查队,195,19720609.0,中国 西藏自治区,3200,林下,无花无果
e964fdd3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838948,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,王蜀秀,19760331.0,青藏队植被组,6477,19750609.0,中国 西藏自治区,4100,,有花无果
e964fa01,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838955,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,胡昌序,19770728.0,,643,19720627.0,中国 西藏自治区,4300~4400,山地杜鹃灌丛,有花无果
e964fb16,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838952,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,王蜀秀,19770728.0,西藏中草药普查队,244,19720613.0,中国 西藏自治区,3700,山地灌丛及林下,无花无果
e964fcb6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838949,维管植物门,杜鹃花目,杜鹃花科,杜鹃花属,Rhododendron campanulatum D.Don.,钟花杜鹃,王蜀秀,19770728.0,青藏队植被组,4735,19750719.0,中国 西藏自治区,3150,阴坡林下,有花无果
