Collection ID,Image Link,Phylum (门),Order (目),Family (科),Genus (属),Scientific Name,Chinese Name,Identified By,Date Identified,Collector,Collection Number,Collection Date,Collection Location,Altitude,Habitat,Phenology
e92b437a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01866054,维管植物门,卷柏目,卷柏科,卷柏属,Selaginella moellendorffii Hieron.,江南卷柏,张宪春,20110418.0,"朱仲龙,周喜乐",862,20080700.0,中国 湖南省,1000,常绿阔叶林下,有孢子囊
e92af3af,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01866211,维管植物门,水龙骨目,金星蕨科,毛蕨属,Cyclosorus crinipes (Hook.) Ching,鳞柄毛蕨,Li Zhong-Yang,20110720.0,"李渤生,程树志",04965,19830602.0,中国 西藏自治区,850,Ficus林下时见,有孢子囊
e91885c3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01878664,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens morsei Hook.f.,龙州凤仙花,陈艺林,19980914.0,"Cribb,P.J. et al.",285,19970429.0,中国 广西壮族自治区,950.0,on slope of limestone hill.,有花无果
e9182c01,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01878830,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens pritzelii Hook.f.,湖北凤仙花,陈艺林,20120111.0,壶瓶山考察队,A75,19871011.0,中国 湖南省,400,河边,有花无果
47a01277,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01881407,维管植物门,卫矛目,卫矛科,南蛇藤属,Celastrus gemmatus Loes.,大芽南蛇藤,沐先运,20110330.0,尚崇礼,484,19580907.0,中国 陕西省,1158,阴湿山沟,无花有果
e95b0f6d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01843604,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea notata C.H.Wright,冷水花,林祁,20110702.0,金佛山考察队,2237,19860825.0,中国 重庆市,730,刺竹林下阴湿处,有花无果
e94d8b03,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01850183,维管植物门,卫矛目,卫矛科,卫矛属,Euonymus hamiltonianus Dippel ex Koehne.,西南卫矛,马金双,20090413.0,白水江采集队,5741,20070906.0,中国 甘肃省,1960~2180,阴湿山沟林缘,无花有果
e9234083,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01869828,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea longipedunculata Chien & C.J.Chen,鱼眼果冷水花,王文采,20120312.0,"王印政,彭华,邓德山等",3834,19981015.0,中国 云南省,1700,山地，山谷,有花无果
e92db06b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864912,维管植物门,蔷薇目,蔷薇科,李属,Prunus salicina Lindl.,李,谷粹芝,201102.0,PE-古蔺考察队,0860,20100907.0,中国 四川省,1070~977,林缘，林下,无花有果
e960fb88,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840770,维管植物门,蔷薇目,蔷薇科,悬钩子属,Rubus xanthoneurus Focke ex Diels,黄脉莓,陆玲娣,20090114.0,安明先,3526,20030623.0,中国 贵州省,850,山坡灌丛,无花有果
e91bfac6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01873262,维管植物门,虎耳草目,景天科,景天属,Sedum oligospermum Maire,大苞景天,赖阳均,20110916.0,巴山采集队,4814,20110628.0,中国 四川省,1651,路边,有花有果
e9478bde,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01852753,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris goeringiana (Kunze) Koidz.,华北鳞毛蕨,X.C.Zhang,20071107.0,D.E.Boufford et al.,37212,20060823.0,中国 四川省,3250,林下阴湿处,无花无果
e955000a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01846440,维管植物门,蔷薇目,荨麻科,水麻属,Debregeasia orientalis C.J.Chen,水麻,林祁,20100524.0,武陵队,56,19880608.0,中国 湖南省,1000~600,山地，山谷,有花无果
e94be716,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01850746,维管植物门,毛茛目,毛茛科,唐松草属,Thalictrum robustum Maxim.,粗壮唐松草,李良千,20090112.0,巴山采集队,716,20080713.0,中国 重庆市,975,林缘,有花无果
e92376a9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01869729,维管植物门,卫矛目,卫矛科,梅花草属,Parnassia mysorensis Heyne ex Wall.,凹瓣梅花草,谷粹芝,20120200.0,"李渤生,程树志",00673,19820905.0,中国 西藏自治区,39~4300,高山灌丛草甸中时见,有花无果
e91963ce,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01878223,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens arguta Hook.fl & Thoms.,锐齿凤仙花,陈艺林,20120224.0,X.H.Jin et al.,DLJ-ET 0851,20080701.0,中国 云南省,1876,evergreen broad,有花有果
e957e8c8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01845100,维管植物门,龙胆目,龙胆科,獐牙菜属,Swertia bimaculata Hook.f. & Thoms. ex C.B.Clarke,獐牙菜,P.Y.Bai,19860700.0,北京新横断山队,666,19810621.0,中国 云南省,2300,罗母坪引水渠沟边,有花无果
e93d0407,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857710,维管植物门,水龙骨目,牙蕨科,牙蕨属,Pteridrys cnemidaria (H.Christ) C.Chr. & Ching,薄叶牙蕨,X. C. Zhang,20091101.0,"张宪春,李保贵",5648,20090617.0,中国 云南省,730.0,林缘,无花无果
e93f9a26,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01856504,维管植物门,水龙骨目,水龙骨科,瓦韦属,Lepisorus clathratus (C.B.Clarke) Ching,网眼瓦韦,齐新萍,20070904.0,齐新萍,4545,20070904.0,中国 云南省,3100,On cliffs,有孢子囊
e95a5979,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01843955,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea notata C.H.Wright,冷水花,林祁,20110702.0,何叶祺,1642,19581104.0,中国 四川省,600,山坡,有花无果
e91a9425,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01875806,维管植物门,唇形目,唇形科,香薷属,Elsholtzia densa Benth.,密花香薷,Q.Wang,20190220.0,康藏植物考察队(Kham Expedition),10-2163,20100817.0,中国 西藏自治区,3600~3700,山谷云杉林缘,有花无果
e9172d6a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01879306,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens morsei Hook.f.,龙州凤仙花,陈艺林,20120305.0,北京青年队,844,19860823.0,中国 广西壮族自治区,240,石山附近山坡,有花无果
e96e030e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834682,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla saundersiana Royle,钉柱委陵菜,谷粹芝,20081200.0,"郭柯,郑度",12080,19880630.0,中国 新疆维吾尔自治区,3700,草原带草甸,有花无果
e96dc98a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834789,维管植物门,蔷薇目,蔷薇科,蛇莓属,Duchesnea indica Focke,蛇莓,谷粹芝,20081200.0,张志英,16422,19630729.0,中国 甘肃省,1500.0,山坡路旁,有花无果
e92164c4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01870701,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris lepidopoda Hayata,黑鳞鳞毛蕨,X. C. Zhang,20081130.0,"张宪春,武翀",5367,20081121.0,中国 湖北省,1700,林下,有孢子囊
e96dad85,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834841,维管植物门,菊目,菊科,鬼针草属,Bidens parviflora Willd.,小花鬼针草,陈艺林,20090212.0,戴天伦,107255,19580920.0,中国 重庆市,2000,生在草坪中,有花无果
e936aa71,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860692,维管植物门,石竹目,蓼科,荞麦属,Fagopyrum gracilipes (Hemsl.) Dammer,细柄野荞麦,李安仁,20090100.0,巴山采集队,806,20080706.0,中国 重庆市,1110,山坡路边,有花无果
e94a1d78,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01851584,维管植物门,山茱萸目,绣球科,山梅花属,Philadelphus subcanus Koehne,毛柱山梅花,谷粹芝,20090500.0,巴山采集队,1506,20080713.0,中国 重庆市,1442,路边灌丛,无花有果
e952f8a4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01847433,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea cordistipulata C.J.Chen,心托冷水花,林祁,20100702.0,华南生物多样性调查队,82958,20010416.0,中国 广东省,1300~700,forest,有花无果
e91ee7d1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01871872,维管植物门,水龙骨目,碗蕨科,稀子蕨属,Monachosorum henryi H.Christ,稀子蕨,X.C.Zhang,20100331.0,郭治友,GZY903002,20091031.0,中国 贵州省,1520.0,林下,有孢子囊
e93ba0de,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01858369,维管植物门,虎耳草目,金缕梅科,红花荷属,Rhodoleia macrocarpa H.T.Chang,大果红花荷,张志耘,20090612.0,武素功,4243,19621011.0,中国 云南省,1500,山坡阳处,无花有果
e9457fe4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01853750,维管植物门,冬青目,冬青科,冬青属,Ilex crenata C.P.Thunberg ex A.Murray,齿叶冬青,洪德元,20131231.0,"李渤生,程树志,倪志诚",03686,19830521.0,中国 西藏自治区,1690,沼泽池边,有花无果
e91546cd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01880171,维管植物门,唇形目,唇形科,风轮菜属,Clinopodium gracile Kuntze,细风轮踩,Qiang Wang,20120328.0,白水江采集队,3503,20070424.0,中国 甘肃省,769,山地沟谷,有花无果
e95399d5,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01847135,维管植物门,蔷薇目,荨麻科,赤车属,Pellionia heteroloba Wedd.,异被赤车,林祁,20100702.0,税玉民等,10526,19990905.0,中国 云南省,1750,"roadside,in forests",有花无果
e9233ca6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01869836,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea elegantissima C.J.Chen,石林冷水花,王文采,20120312.0,Shui Yumin et al.,32006,20030615.0,中国 云南省,1200,in brushes on limestone slope,无花无果
e95e2d0f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01842157,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea boniana Gagnep.,五萼冷水花,C.J.Chen,20081211.0,"税玉良,陈文红等",80917,20071208.0,中国 云南省,1333.0,石灰岩山坡溶洞,有花无果
e92e2f4d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864677,维管植物门,樟目,樟科,木姜子属,Litsea mollis Hemsl.,毛叶木姜子,刘冰,20110504.0,PE-古蔺考察队,0312,20100602.0,中国 四川省,1010~785,林缘路边,无花有果
e94e0867,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01849738,维管植物门,葡萄目,葡萄科,崖爬藤属,Tetrastigma obtectum Planch. ex Franch.,崖爬藤,Jun Wen,2009.0,植物所三峡考察队,1395,20080510.0,中国 重庆市,760~920,沟谷,无花有果
e912dc44,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01881342,维管植物门,卫矛目,卫矛科,南蛇藤属,Celastrus glaucophyllus Rehder & Wilson,灰叶南蛇藤,沐先运,20110329.0,中甸队,2055,19620916.0,中国 云南省,3100,山谷针阔叶混交林,无花有果
e94c0c4a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01850679,维管植物门,无患子目,无患子科,槭属,Acer maximowiczii Pax,五尖槭,陈又生,20090512.0,巴山采集队,1566,20080719.0,中国 陕西省,2180.0,路边,无花有果
e967e2c1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01837580,维管植物门,禾本目,莎草科,薹草属,Carex nubigena D.Don,云雾苔草,梁松筠,20090303.0,傅国勋,00921,19600723.0,中国 西藏自治区,3000,林下,有花无果
e96e0d4f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834663,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla ancistrifolia Galeotti ex Lehm.,皱叶委陵菜,谷粹芝,20081200.0,张志英,16929,19630921.0,中国 甘肃省,1500,山坡岩石上,有花无果
e92ee1f2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864352,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea notata C.H.Wright,冷水花,林祁,20110321.0,PE-古蔺考察队,0622,20100905.0,中国 四川省,1100~1580,"山谷,林中",有花无果
e93e6237,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857066,维管植物门,蔷薇目,蔷薇科,绣线菊属,Spiraea schneideriana Rehder var. amphidoxa Rehd.,无毛川滇绣线菊,L. T. Lu,20100910.0,武建勇等,73,20050707.0,中国 陕西省,2000,登山石阶旁，潮湿登山石阶旁，潮湿,有花有果
e95e5287,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01842088,维管植物门,禾本目,莎草科,薹草属,Carex wenshanensis L.K.Dai,文山苔草,戴伦凯,19941122.0,冯国楣/K.M.Feng,22554,19620517.0,中国 云南省,2400.0,山脊 常绿阔叶林下,无花有果
e9615c64,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840823,维管植物门,蔷薇目,蔷薇科,悬钩子属,Rubus idaeopsis Focke,拟复盆子,陆玲娣,20090300.0,张志英,16317,19630722.0,中国 甘肃省,1380,山坡灌丛中,有花无果
e958ec4f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01844629,维管植物门,禾本目,莎草科,刺子莞属,Rhynchospora rubra Domin,刺子莞,梁松筠,20090323.0,曹子余,741,19580919.0,中国 贵州省,1200.0,阳处草地,有花无果
e963226f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01839785,维管植物门,卫矛目,卫矛科,卫矛属,Euonymus frigidus Wall.,冷地卫矛,Y.R.Li,19781123.0,青藏队植被组,3822,19750608.0,中国 西藏自治区,2700~2800,西北坡铁杉树下,无花无果
e967994f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01837715,维管植物门,禾本目,莎草科,薹草属,Carex pseudofoetida Kukenthal,无味苔草,梁松筠,20090317.0,"张永田,郞楷永",4154,19660618.0,中国 西藏自治区,4200.0,山沟水草地,有花无果
47a04b49,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864150,维管植物门,无患子目,漆树科,漆树属,Toxicodendron vernicifluum (Stokes) F.A.Barkley,漆,杜玉芬,20110316.0,PE-古蔺考察队,0272,20100602.0,中国 四川省,645~665,林缘山坡,有花无果
e91f86f4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01871502,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris pacifica (Nakai) Tagawa,太平鳞毛蕨,X. C. Zhang,20081130.0,"张宪春,武翀",5332,20081121.0,中国 湖北省,700.0,林下,有孢子囊
e94b6ee3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01850969,维管植物门,葡萄目,葡萄科,葡萄属,Vitis piasezkii Maxim.,变叶葡萄,王文采,20090520.0,巴山采集队,1589,20080719.0,中国 陕西省,2180,山坡路边灌丛,无花有果
e96cac04,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01835318,维管植物门,禾本目,莎草科,飘拂草属,Fimbristylis dichotoma Hook.f.,两歧飘拂草,梁松筠,20090114.0,"李明生,李振宇等",6025,19860803.0,中国 福建省,300,水田,无花有果
e93d225b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01857655,维管植物门,蔷薇目,蔷薇科,悬钩子属,Rubus chroosepalus Focke,毛萼莓,L. T. Lu,20100901.0,赵常明等,EX2310,20090730.0,中国 湖北省,600,阔叶林缘,有花有果
e9455357,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01853830,维管植物门,蔷薇目,鼠李科,鼠李属,Rhamnus nigricans Hand.-Mazz.,黑背鼠李,陈艺林,20120104.0,中国科学院西南综考队川滇黔接壤分队,255,19650621.0,中国 云南省,2000,沟边,有花无果
e96e016d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834686,维管植物门,蔷薇目,蔷薇科,委陵菜属,Potentilla saundersiana Royle,钉柱委陵菜,谷粹芝,20081200.0,西植新疆队,1143,19780707.0,中国 新疆维吾尔自治区,4580,山坡草地山顶路旁,有花无果
e94683ed,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01853268,维管植物门,桫椤目,瘤足蕨科,瘤足蕨属,Plagiogyria euphlebia (Kunze) Mett.,华中瘤足蕨,Wei Ran,20110115.0,PE-古蔺考察队,1047,20100908.0,中国 四川省,1200~1300,山谷，林中,有孢子囊
e9466c1f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01853313,维管植物门,水龙骨目,鳞毛蕨科,鳞毛蕨属,Dryopteris lepidopoda Hayata,黑鳞鳞毛蕨,Li Zh. Y.,20110115.0,PE-古蔺考察队,0631-2,20100905.0,中国 四川省,1100~1580,山谷，林中,有孢子囊
e94b8bf5,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01850916,维管植物门,无患子目,无患子科,槭属,Acer elegantulum W.P.Fang & P.L.Chiu,秀丽槭,陈又生,20090519.0,江西队,469,19540511.0,中国 江西省,1100.0,水沟边杂木林,有花无果
e960a545,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840958,维管植物门,葫芦目,秋海棠科,秋海棠属,Begonia lithophila C.Y.Wu,石生秋海棠,谷粹芝,20090305.0,周仁顺,2148,20040211.0,中国 云南省,1600,箐边潮湿,有花无果
e92c52f2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01865557,维管植物门,毛茛目,毛茛科,乌头属,Aconitum polycarpum Chang ex W.T.Wang,多果乌头,罗艳,20020800.0,"罗艳,陈又生",494,20020820.0,中国 云南省,3600~3800,草坡,有花无果
e961e9e6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840400,维管植物门,金虎尾目,堇菜科,堇菜属,Viola muehldorfii Kiss,大黄花堇菜,Y.S.Chen,20040000.0,陈又生,4117,20040530.0,中国 黑龙江省,430,Moist grassland or sparse forest rare,有花无果
e92e54be,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864608,维管植物门,菊目,菊科,紫菀属,Aster albescens (DC.) Wall.,小舌紫菀,付志玺,20110121.0,PE-古蔺考察队,0555,20100905.0,中国 四川省,1100~1580,"山谷,林中",有花无果
e96189ab,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840522,维管植物门,金虎尾目,堇菜科,堇菜属,Viola pendulicarpa W.Becker,悬果堇菜,陈又生,20060325.0,陈又生,6042,20060325.0,中国 四川省,650,Along rivers banks,有花无果
e944fdc8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01853985,维管植物门,杜鹃花目,猕猴桃科,猕猴桃属,Actinidia tetramera Maxim.,四萼猕猴桃,李建强,20110300.0,白水江采集队,5455,20070525.0,中国 甘肃省,2100,山坡杂木林中,有花无果
e935229d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01861414,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea notata C.H.Wright,冷水花,林祁,20090702.0,巴山采集队,392,20080713.0,中国 重庆市,1078,山谷溪边,有花无果
e933d751,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01862019,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea plataniflora C.H.Wright,石筋草,林祁,20110702.0,金佛山考察队,1196,19860619.0,中国 重庆市,850,岩石上,有花无果
e9587053,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01844857,维管植物门,菊目,菊科,黄鹌菜属,Youngia cineripappa (Babcock) Babcock & Stebbins,鼠冠黄鹌菜,陈艺林,20090329.0,白水江考察队,3941,20080502.0,中国 甘肃省,1200.0,山坡林下荒地中,有花无果
e91915b0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01878396,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens noli-tangere Linn.,水金凤,陈艺林,20120214.0,236部队六所,2557,19760704.0,中国 湖北省,1650,水沟边,无花无果
e92ba59f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01865881,维管植物门,蔷薇目,桑科,桑属,Morus australis Poir.,鸡桑,曹子余,20111221.0,"张超,余磊",200651,20060606.0,中国 四川省,1800.0,灌丛,无花有果
e9330ab4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01862355,维管植物门,蔷薇目,荨麻科,冷水花属,Pilea elegantissima C.J.Chen,石林冷水花,"林祁,段林东",20110215.0,T.T.Yu,595,19320502.0,中国 四川省,1200,under woods,有花无果
e961cedd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01840449,维管植物门,金虎尾目,堇菜科,堇菜属,Viola altaica Ker-Gawl.,阿尔泰堇菜,王辰,20060106.0,王辰,050615033,20050615.0,中国 新疆维吾尔自治区,1300,林缘草甸,有花无果
e92e7ce9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01864535,维管植物门,杜鹃花目,报春花科,珍珠菜属,Lysimachia pseudohenryi Pamp.,疏头过路黄,Gang Hao,20110324.0,PE-古蔺考察队,212,20100601.0,中国 四川省,1200~945,沼泽草地,有花无果
e9680c7c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01837502,维管植物门,菊目,菊科,藿香蓟属,Ageratum conyzoides Linn.,藿香蓟,陈艺林,20090317.0,罗林波,1048,19951007.0,中国 湖南省,400,山谷林缘,有花无果
e917c24f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01879022,维管植物门,杜鹃花目,凤仙花科,凤仙花属,Impatiens blepharosepala E.Pritz.,睫毛萼凤仙花,陈艺林,20120108.0,周忠泽,0098,20020715.0,中国 安徽省,1400,沟边林下,有花有果
e94c07f3,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01850686,维管植物门,无患子目,无患子科,槭属,Acer davidii Franch.,青榨槭,陈又生,20090512.0,巴山采集队,2111,20080720.0,中国 重庆市,2089.0,山脊,无花有果
e936f6ba,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860560,维管植物门,禾本目,莎草科,球柱草属,Bulbostylis densa (Wall.) Hand.-Mazz.,丝叶球柱草,Tang & Wang,19551020.0,H.T.Tsai,61258,19340726.0,中国 云南省,1000.0,by stream,无花无果
e96b34a0,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836009,维管植物门,菊目,菊科,千里光属,Senecio scandens DC.,千里光,陈艺林,20090216.0,T.T.Yu,23054,19380921.0,中国 云南省,1600.0,江边草地,有花无果
e930aea2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01863510,维管植物门,蔷薇目,蔷薇科,花楸属,Sorbus vilmorinii C.K.Schneid.,川滇花楸,L.T.Lu,20120315.0,"朱大海,张超,李小杰",4569,20070810.0,中国 四川省,2750,河边灌丛,有花有果
e921c3fd,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01870467,维管植物门,水龙骨目,铁角蕨科,铁角蕨属,Asplenium tenuifolium D.Don,细裂铁角蕨,Zhang Xian-Chun,20110512.0,"魏雪苹,卫然",WXP168,20101230.0,中国 云南省,2085,疏林下土生或石缝生,有孢子囊
e96d9641,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01834883,维管植物门,菊目,菊科,鬼针草属,Bidens pilosa Linn.,鬼针草,陈艺林,20090212.0,张钢民,559,20020912.0,中国 四川省,2460.0,山顶野边,有花无果
e942059b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01855368,维管植物门,川续断目,忍冬科,忍冬属,Lonicera tangutica Maxim.,唐古特忍冬,陈又生,20090619.0,白水江采集队,5323,20070521.0,中国 甘肃省,2350.0,路边,无花有果
e9267336,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01868320,维管植物门,伞形目,海桐科,海桐属,Pittosporum glabratum Lindl. var. neriifolium Rehd.et Wils.,狭叶海桐,林祁,20110416.0,三峡考察队,1589,20080715.0,中国 重庆市,1730~1826,阴湿沟谷林下,无花有果
e9351627,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01861438,维管植物门,蔷薇目,荨麻科,糯米团属,Gonostegia hirta Miq.,糯米团,"林祁,段林东",20090730.0,巴山采集队,2553,20080728.0,中国 重庆市,1780,山谷杂木林下,有花无果
e91c07c6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01873236,维管植物门,锦葵目,瑞香科,瑞香属,Daphne tangutica Maxim.,唐古特瑞香,赖阳均,20110916.0,巴山采集队,4863,20110629.0,中国 四川省,1698.0,路边,无花有果
e966acbb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01838152,维管植物门,蔷薇目,蔷薇科,鲜卑花属,Sibiraea angustata (Rehder) Hand.-Mazz.,窄叶鲜卑花,谷粹芝,20090212.0,任再金,1-627,19820530.0,中国 西藏自治区,3800,山坡,有花无果
e91c69f9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01873059,维管植物门,杜鹃花目,山矾科,山矾属,Symplocos paniculata Miq.,白檀,赖阳均,20110916.0,巴山采集队,5696,20110713.0,中国 四川省,1520,路边,无花有果
e954967b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01846668,维管植物门,蔷薇目,荨麻科,苎麻属,Boehmeria japonica Miq.,薮苎麻,林祁,20100609.0,覃海宁等,17954,20041023.0,韩国,460,林下,有花无果
e9361fea,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01860947,维管植物门,虎耳草目,虎耳草科,金腰属,Chrysosplenium lanuginosum Hook.f. & Thoms.,绵毛金腰,谷粹芝,20090600.0,白水江采集队,3420,20070422.0,中国 甘肃省,1555,山谷阴沟,有花无果
